ID,Kp_Level,Kp_Range,Bz_Level,Bz_Range,Bt_Level,Bt_Range,Speed_Level,Speed_Range,Density_Level,Density_Range,Aurora_Probability_%,Aurora_Type,Aurora_Colors,Aurora_Structure,Latitude_Reach_°,Duration_Hours,Verdict_Category,Physics_Flag,Physics_Notes,Likelihood,Alert_Level,Viewing_Tip
1226,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,29.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Slow solar wind - low energy available
1227,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Low,3-7 p/cm³,30.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1228,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,32.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1229,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,High,15-25 p/cm³,35.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1230,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very High,>25 p/cm³,37.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1231,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,36.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1232,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,38.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1233,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,40.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1234,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,44.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1235,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,46.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1236,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,47.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
1237,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,50.0,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1238,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,52.7,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1239,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,High,15-25 p/cm³,57.9,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1240,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,60.5,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1241,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,58.3,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1242,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,61.6,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1243,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,64.8,Moderate,Green dominant,"Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
1244,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,71.3,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6,🟡 STRONG AURORA,✅ PHYSICALLY VALID,Normal conditions,Highly likely (70-85%),WATCH: Good Conditions,Prime conditions! Head to dark sky location NOW
1245,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,74.5,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6,🟡 STRONG AURORA,✅ PHYSICALLY VALID,Normal conditions,Highly likely (70-85%),WATCH: Good Conditions,Prime conditions! Head to dark sky location NOW
1246,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,72.9,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6,🟡 STRONG AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS) | TIMING: Favorable conditions with low Kp (storm onset?),Highly likely (70-85%),WATCH: Good Conditions,Prime conditions! Head to dark sky location NOW
1247,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,77.0,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6,🟡 STRONG AURORA,⚠️ TIMING-DEPENDENT,TIMING: Favorable conditions with low Kp (storm onset?),Highly likely (70-85%),WATCH: Good Conditions,Prime conditions! Head to dark sky location NOW
1248,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,81.0,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6,🟡 STRONG AURORA,⚠️ TIMING-DEPENDENT,TIMING: Favorable conditions with low Kp (storm onset?),Highly likely (70-85%),WATCH: Good Conditions,Prime conditions! Head to dark sky location NOW
1249,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Extreme,>800 km/s,High,15-25 p/cm³,89.1,Major,"Bright green, red borders, purple/pink lower edges","Dynamic curtains, corona possible, rapid movement",45-50°,5-8,🟠 MAJOR AURORA,⚠️ TIMING-DEPENDENT,TIMING: Favorable conditions with low Kp (storm onset?),Very likely (85-95%),ALERT: Significant Event,Prime conditions! Head to dark sky location NOW
1250,Unsettled,3,Strong Southward,<-10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,93.1,Major,"Bright green, red borders, purple/pink lower edges","Dynamic curtains, corona possible, rapid movement",45-50°,5-8,🟠 MAJOR AURORA,⚠️ TIMING-DEPENDENT,TIMING: Favorable conditions with low Kp (storm onset?),Very likely (85-95%),ALERT: Significant Event,Prime conditions! Head to dark sky location NOW
1251,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Slow,<400 km/s,Very Low,<3 p/cm³,2.1,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1252,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Slow,<400 km/s,Low,3-7 p/cm³,2.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1253,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Slow,<400 km/s,Normal,7-15 p/cm³,2.4,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1254,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Slow,<400 km/s,High,15-25 p/cm³,2.6,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1255,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Slow,<400 km/s,Very High,>25 p/cm³,2.7,,,,>70°,0,⚫ NO AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1256,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,2.7,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1257,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,2.8,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1258,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,3.0,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1259,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,High,15-25 p/cm³,3.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1260,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,3.4,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1261,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,3.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1262,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Low,3-7 p/cm³,3.7,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1263,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,3.9,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1264,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Fast,500-650 km/s,High,15-25 p/cm³,4.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1265,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Very High,>25 p/cm³,4.4,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1266,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,4.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1267,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,4.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1268,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,4.8,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1269,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,5.2,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1270,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,5.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1271,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,5.4,,,,>70°,0,⚫ NO AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1272,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Low,3-7 p/cm³,5.7,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1273,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,6.0,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1274,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Extreme,>800 km/s,High,15-25 p/cm³,6.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1275,Minor Storm,4-5,Strong Northward,>+10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Very High,>25 p/cm³,6.8,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1276,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Slow,<400 km/s,Very Low,<3 p/cm³,2.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1277,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Slow,<400 km/s,Low,3-7 p/cm³,2.7,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1278,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Slow,<400 km/s,Normal,7-15 p/cm³,2.8,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1279,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Slow,<400 km/s,High,15-25 p/cm³,3.1,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1280,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Slow,<400 km/s,Very High,>25 p/cm³,3.2,,,,>70°,0,⚫ NO AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1281,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,3.1,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1282,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,3.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1283,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,3.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1284,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Moderate,400-500 km/s,High,15-25 p/cm³,3.9,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1285,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,4.0,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1286,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,4.1,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1287,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Fast,500-650 km/s,Low,3-7 p/cm³,4.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1288,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,4.5,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1289,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Fast,500-650 km/s,High,15-25 p/cm³,5.0,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1290,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Fast,500-650 km/s,Very High,>25 p/cm³,5.2,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1291,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,5.0,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1292,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,5.3,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1293,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,5.6,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1294,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,6.2,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1295,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,6.4,,,,>70°,0,⚫ NO AURORA,✅ PHYSICALLY VALID,Normal conditions,Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
1296,Minor Storm,4-5,Strong Northward,>+10 nT,Weak,5-10 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,6.3,,,,>70°,0,⚫ NO AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Very unlikely (0-10%),QUIET: No Activity,Northward Bz blocking - wait for Bz to turn southward
